name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Samuel Amissah,DEF,Fulham,-0.5,0,0,0,0,0.0,690,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,2727,0,1,2,0.0,0,-56,54,110,40,False,0
Samuel Amo-Ameyaw,MID,Southampton,0.0,0,0,0,0,0.0,451,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,10000,0,,,0.0,0,-279,0,279,44,True,0
Samuel Edozie,MID,Southampton,0.0,0,0,0,0,0.0,459,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,1054,0,,,0.0,0,-4,0,4,49,True,0
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,2244,0,,,0.0,0,-2,0,2,54,False,0
Samuel Rak-Sakyi,MID,Chelsea,0.5,0,0,0,0,0.0,695,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,476,0,,,0.0,0,14,42,28,45,True,0
Sam Johnstone,GK,Wolves,0.0,0,0,0,0,0.0,204,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,32066,0,0,1,0.0,0,-634,228,862,42,True,0
Sam Morsy,MID,Ipswich,-0.5,0,0,0,0,0.0,278,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,14919,0,,,0.0,0,-239,329,568,48,False,0
Sam Szmodics,MID,Ipswich,0.0,0,0,0,0,0.0,611,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,17802,0,,,0.0,0,-314,123,437,57,False,0
Sander Berge,MID,Fulham,1.8,0,0,18,0,14.3,622,0.02,0.02,0.00,2.31,291,2,0,2.6,11.2,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,2649,1,1,2,0.0,2,11,92,81,50,False,0
Sandro Tonali,MID,Newcastle,2.0,0,0,0,0,0.0,417,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,52478,0,,,0.0,0,1565,2979,1414,55,True,0
Santiago Bueno,DEF,Wolves,1.0,0,0,4,0,0.0,564,0.00,0.00,0.00,0.24,295,0,0,0.3,3.0,2025-04-01T18:45:00Z,8,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,8973,0,0,1,0.0,1,-172,103,275,43,True,0
Saša Kalajdžić,FWD,Wolves,0.0,0,0,0,0,0.0,555,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,4066,0,0,1,0.0,0,-56,27,83,48,True,0
Saša Lukić,MID,Fulham,-0.2,0,0,9,0,8.0,249,0.02,0.03,0.01,1.25,291,1,0,1.0,0.0,2025-04-01T18:45:00Z,66,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,5150,1,1,2,2.0,1,-67,31,98,48,False,1
Scott Carson,GK,Man City,0.5,0,0,0,0,0.0,344,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,22764,0,,,0.0,0,159,825,666,39,True,0
Scott McTominay,MID,Man Utd,0.0,0,0,0,0,0.0,381,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,15207,0,0,1,0.0,0,-33,0,33,49,False,0
Sean Longstaff,MID,Newcastle,1.0,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,40521,0,,,0.0,0,-352,603,955,45,True,0
Sean Neave,FWD,Newcastle,0.5,0,0,0,0,0.0,789,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,627,0,,,0.0,0,299,405,106,45,True,0
Sepp van den Berg,DEF,Brentford,-0.2,0,0,0,0,0.0,338,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,180598,0,,,0.0,0,-26486,2461,28947,41,False,0
Sergio Reguilón,DEF,Spurs,-0.5,0,0,0,0,0.0,496,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,18372,0,,,0.0,0,-67,190,257,41,False,0
Shea Charles,MID,Southampton,0.0,0,0,0,0,0.0,458,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,2604,0,,,0.0,0,-20,0,20,45,True,0
Shumaira Mheuka,FWD,Chelsea,0.5,0,0,0,0,0.0,781,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,2906,0,,,0.0,0,113,578,465,45,True,0
Sil Swinkels,DEF,Aston Villa,0.0,0,0,0,0,0.0,640,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,7029,0,,,0.0,0,-101,0,101,40,False,0
Simon Adingra,MID,Brighton,0.7,0,0,0,0,0.0,113,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,33206,0,,,0.0,0,-141,272,413,51,True,0
Solly March,MID,Brighton,0.2,0,0,0,0,0.0,132,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,3185,0,,,0.0,0,-271,204,475,65,True,0
Son Heung-min,MID,Spurs,1.8,0,0,0,0,0.0,503,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,618277,0,,,0.0,0,-35146,36772,71918,97,False,0
Spike Brits,GK,Man City,0.5,0,0,0,0,0.0,704,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,859,0,,,0.0,0,-7,76,83,40,True,0
Stefan Bajčetić Maquieira,MID,Liverpool,0.0,0,0,0,0,0.0,312,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,3541,0,,,0.0,0,-13,0,13,45,True,0
Stefan Ortega Moreno,GK,Man City,0.8,0,0,0,0,0.0,358,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,66079,0,,,0.0,0,1444,2783,1339,52,True,0
Stephy Mavididi,MID,Leicester,0.2,0,0,0,0,0.0,298,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,32251,0,,,0.0,0,-343,295,638,50,False,0
Steven Benda,GK,Fulham,-0.5,0,0,0,0,0.0,242,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,41566,0,1,2,0.0,0,-1132,1038,2170,39,False,0
Sugawara Yukinari,DEF,Southampton,0.2,0,0,0,0,0.0,474,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,17272,0,,,0.0,0,-435,100,535,42,True,0
Sven Botman,DEF,Newcastle,0.0,0,0,0,0,0.0,393,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,4358,0,,,0.0,0,-471,30,501,44,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1.5,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,357155,0,,,0.0,0,43207,98867,55660,62,True,0
Séamus Coleman,DEF,Everton,-1.0,0,0,0,0,0.0,221,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,3510,0,,,0.0,0,50,100,50,43,False,0
Sékou Koné,MID,Man Utd,-0.5,0,0,0,0,0.0,779,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,296,0,0,1,0.0,0,9,43,34,45,False,0
Sékou Mara,FWD,Southampton,0.0,0,0,0,0,0.0,468,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,2715,0,,,0.0,0,-6,0,6,50,True,0
Taiwo Awoniyi,FWD,Nott'm Forest,1.8,0,0,9,1,4.6,424,0.01,0.15,0.14,1.03,294,0,0,1.6,6.4,2025-04-01T19:00:00Z,85,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,37622,1,0,1,5.0,2,1089,2202,1113,55,True,0
Tariq Lamptey,DEF,Brighton,0.0,0,0,0,0,0.0,131,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,35047,0,,,0.0,0,-4773,337,5110,44,True,0
Tawanda Chirewa,MID,Wolves,0.0,0,0,0,0,0.0,538,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,2544,0,0,1,0.0,0,-17,0,17,45,True,0
Taylor Harwood-Bellis,DEF,Southampton,0.2,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,586645,0,,,0.0,0,-56519,3215,59734,40,True,0
Thomas Frank,AM,Brentford,2.2,0,0,0,0,0.0,752,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,4670,0,,,0.0,0,-225,375,600,8,False,0
Thomas Partey,MID,Arsenal,2.5,0,0,14,0,3.8,20,0.04,0.12,0.08,0.81,291,1,0,2.4,15.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,85557,1,1,2,5.0,2,-2102,831,2933,49,True,0
Thomas Wilson-Brown,DEF,Leicester,0.0,0,0,0,0,0.0,708,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,645,0,,,0.0,0,-15,0,15,40,False,0
Timothy Castagne,DEF,Fulham,2.2,0,0,7,0,3.2,244,0.01,0.01,0.00,2.31,291,2,0,1.6,12.8,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,150897,1,1,2,0.0,1,-28266,3451,31717,42,False,0
Timo Werner,MID,Spurs,-0.5,0,0,0,0,0.0,509,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,15956,0,,,0.0,0,-29,77,106,62,False,0
Tim Iroegbunam,MID,Everton,-0.7,0,0,0,0,0.0,226,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,86027,0,,,0.0,0,1167,10566,9399,43,False,0
Tim Ream,DEF,Fulham,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,564,0,1,2,0.0,0,0,0,0,45,False,0
Tino Livramento,DEF,Newcastle,4.0,0,0,0,0,0.0,409,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,402215,0,,,0.0,0,215108,253171,38063,45,True,0
Toby Collyer,MID,Man Utd,0.2,0,0,0,0,0.0,613,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,5343,0,0,1,0.0,0,25,218,193,45,False,0
Tomiyasu Takehiro,DEF,Arsenal,0.0,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,3766,0,1,2,0.0,0,12,41,29,48,True,0
Tommy Doyle,MID,Wolves,0.7,0,0,0,0,0.0,544,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,4191,0,0,1,0.0,0,-39,36,75,47,True,0
Tommy Setford,GK,Arsenal,0.5,0,0,0,0,0.0,639,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,6167,0,1,2,0.0,0,-15,74,89,45,True,0
Tom Cairney,MID,Fulham,-0.2,0,0,0,0,0.0,243,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,3442,0,1,2,0.0,0,-29,32,61,48,False,0
Tom Cannon,FWD,Leicester,0.0,0,0,0,0,0.0,286,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,33387,0,,,0.0,0,-382,0,382,45,False,0
Tom Edozie,MID,Wolves,0.0,0,0,0,0,0.0,682,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,2228,0,0,1,0.0,0,-26,124,150,45,True,0
Tom Heaton,GK,Man Utd,-0.5,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,25994,0,0,1,0.0,0,-357,687,1044,39,False,0
Tom King,GK,Wolves,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,143902,0,0,1,0.0,0,-2017,199,2216,40,True,0
Tomáš Souček,MID,West Ham,4.3,0,0,0,0,0.1,530,0.00,0.24,0.24,0.37,295,0,0,0.6,0.0,2025-04-01T18:45:00Z,13,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,181521,0,0,1,8.0,1,7564,17084,9520,49,False,0
Tony Yogane,MID,Brentford,0.0,0,0,0,0,0.0,661,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1125,0,,,0.0,0,-14,0,14,45,False,0
Tosin Adarabioyo,DEF,Chelsea,3.2,0,0,0,0,0.0,187,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,54708,0,,,0.0,0,-449,5212,5661,42,True,0
Toti António Gomes,DEF,Wolves,3.3,0,0,26,1,1.2,567,0.01,0.06,0.05,1.02,295,0,0,5.1,32.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,25995,1,0,1,17.0,6,-1782,897,2679,43,True,0
Trent Alexander-Arnold,DEF,Liverpool,0.0,0,0,0,0,0.0,311,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,2393162,0,,,0.0,0,-840376,5495,845871,73,True,0
Trevoh Chalobah,DEF,Chelsea,0.8,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,80416,0,,,0.0,0,-6367,349,6716,44,True,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,509,0,,,0.0,0,8,31,23,45,True,0
Tyler Adams,MID,Bournemouth,1.8,0,0,0,0,0.0,60,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,8330,0,,,0.0,0,-371,360,731,49,True,0
Tyler Dibling,MID,Southampton,1.8,0,0,0,0,0.0,608,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,170275,0,,,0.0,0,-6044,13228,19272,44,True,0
Tyler Fredricson,DEF,Man Utd,-0.5,0,0,0,0,0.0,777,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,367,0,0,1,0.0,0,14,43,29,40,False,0
Tyler Morton,MID,Liverpool,0.8,0,0,0,0,0.0,331,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,10164,0,,,0.0,0,-153,35,188,44,True,0
Tyrell Malacia,DEF,Man Utd,0.0,0,0,0,0,0.0,379,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,1770,0,0,1,0.0,0,-39,0,39,44,False,0
Tyrick Mitchell,DEF,Crystal Palace,3.5,0,0,0,0,0.0,210,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,243713,0,,,0.0,0,20474,28525,8051,48,False,0
Tyrique George,MID,Chelsea,1.2,0,0,0,0,0.0,696,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,1423,0,,,0.0,0,34,175,141,45,True,0
Tyrone Mings,DEF,Aston Villa,4.0,0,0,0,0,0.0,49,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,27770,0,,,0.0,0,10549,12913,2364,44,False,0
Unai Emery,AM,Aston Villa,4.5,0,0,0,0,0.0,737,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,11319,0,,,0.0,0,674,1026,352,8,False,0
Valentín Barco,DEF,Brighton,0.0,0,0,0,0,0.0,116,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,232720,0,,,0.0,0,-4236,0,4236,40,True,0
Victor Kristiansen,DEF,Leicester,0.5,0,0,0,0,0.0,296,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,13839,0,,,0.0,0,159,426,267,44,False,0
Victor Lindelöf,DEF,Man Utd,2.2,0,0,0,0,0.0,376,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,8384,0,0,1,0.0,0,183,350,167,43,False,0
Viljami Sinisalo,GK,Aston Villa,0.0,0,0,0,0,0.0,55,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,65,0,,,0.0,0,-4,0,4,40,False,0
Virgil van Dijk,DEF,Liverpool,2.0,0,0,0,0,0.0,339,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,2529947,0,,,0.0,0,85647,147935,62288,64,True,0
Vitalii Mykolenko,DEF,Everton,0.2,0,0,0,0,0.0,231,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,786209,0,,,0.0,0,-229025,6668,235693,44,False,0
Vitaly Janelt,MID,Brentford,0.2,0,0,0,0,0.0,94,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,21773,0,,,0.0,0,-786,92,878,49,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.5,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,1394,0,,,0.0,0,-36,100,136,45,True,0
Vladimír Coufal,DEF,West Ham,0.0,0,0,0,0,0.0,516,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,41727,0,0,1,0.0,0,-274,404,678,41,False,0
Vítezslav Jaros,GK,Liverpool,1.0,0,0,0,0,0.0,660,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,10443,0,,,0.0,0,-468,47,515,40,True,0
Vítor Manuel de Oliveira Lopes Pereira,AM,Wolves,7.0,0,0,0,0,0.0,751,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,1,0,1,0,0,0,1,False,19,0,0,0,0,30,0,25124,0,0,1,0.0,9,-3611,571,4182,8,True,0
Wanya Marçal-Madivádua,MID,Leicester,0.0,0,0,0,0,0.0,297,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,1394,0,,,0.0,0,-6,0,6,45,False,0
Wayne Hennessey,GK,Nott'm Forest,0.5,0,0,0,0,0.0,721,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,2707,0,0,1,0.0,0,70,303,233,40,True,0
Welington Damascena Santos,DEF,Southampton,-0.5,0,0,0,0,0.0,718,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,1261,0,,,0.0,0,-78,38,116,40,True,0
Wesley Fofana,DEF,Chelsea,2.8,0,0,0,0,0.0,189,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,30324,0,,,0.0,0,832,1356,524,43,True,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,3357,0,,,0.0,0,-57,33,90,48,False,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,14975,0,0,1,0.0,0,-108,115,223,43,False,0
Wes Okoduwa,DEF,Wolves,0.0,0,0,0,0,0.0,711,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,1675,0,0,1,0.0,0,-3,113,116,40,True,0
Wilfred Ndidi,MID,Leicester,0.5,0,0,0,0,0.0,300,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,19172,0,,,0.0,0,61,250,189,49,False,0
William Osula,FWD,Newcastle,0.5,0,0,0,0,0.0,590,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,17499,0,,,0.0,0,33,350,317,49,True,0
William Saliba,DEF,Arsenal,4.8,0,0,10,0,2.8,18,0.02,0.09,0.07,0.81,291,1,0,2.5,18.6,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,2713621,1,1,2,4.0,2,135054,181718,46664,62,True,0
Willian Borges da Silva,MID,Fulham,1.2,0,0,2,0,3.6,772,0.01,0.01,0.00,1.06,291,1,0,0.5,1.8,2025-04-01T18:45:00Z,23,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,1265,0,1,2,0.0,1,66,248,182,50,False,0
Willy Boly,DEF,Nott'm Forest,0.5,0,0,0,0,0.0,425,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,13175,0,0,1,0.0,0,-108,72,180,42,True,0
Will Alves,MID,Leicester,0.0,0,0,0,0,0.0,606,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,7787,0,,,0.0,0,-124,0,124,44,False,0
